Income,Age,Total_Spending,Recency
0.23569583676205916,0.9853447295662141,1.6794168065208526,0.30703926349227456
-0.235454185332179,1.2357329535285873,-0.9612754470850355,-0.38366417634974903
0.7739989186443602,0.3176427989998855,0.2826732937645306,-0.7980862402549632
-1.0223554177564882,-1.2681492860951449,-0.9180943158939959,-0.7980862402549632
0.24188782026423034,-1.0177610621327717,-0.30525441552885585,1.550305455207917
0.41046956464592316,0.15071731635830335,0.18302452947751596,-1.143437960175975
0.13570529027215936,-0.18313364892486095,-0.026237875525214806,-0.5218048643181538
-0.7503875230288662,-1.351612027415936,-0.7254400382724343,-0.5908752083023561
-0.8743470379142674,-0.43352187288723415,-0.9297200050608143,-1.0398324441996714
-1.861189415037717,1.5695839188117515,-0.9247375668464636,0.6523909834132863
-0.0342147215116156,-1.1846865447743538,-0.9745619489899708,-1.3161138201364808
-1.7872051992569362,-0.6004473555288163,-0.9048078139890606,0.3415744354843757
0.431242670588691,0.818419246924632,0.8240982463906436,1.1358833913027029
0.28427294604360853,1.4026584361701695,-0.4912654421979498,0.13436340353176865
-1.39479323834192,-1.518537510057518,-0.9297200050608143,-0.38366417634974903
1.220900334378483,1.9034348840949158,1.1778513596095455,-0.9016917562312667
-0.4149817586144841,-0.9342983208119806,-0.8466793681549687,0.06529305954756628
-0.578370226510485,1.9034348840949158,-0.47963975303113143,-1.0052972722075701
0.9890005651520074,1.6530466601325426,1.9534509083101428,1.4466999392316133
-0.7360860385528838,-1.351612027415936,-0.785229296844643,1.2740240792711075
-0.6071329885850866,-1.1012238034535626,-0.48130056576924835,-0.2800586603734455
-1.9890638614277167,-0.8508355794911895,1.8670886459280636,-0.24552348838134433
0.2544315803912094,1.6530466601325426,0.6081925904354452,0.47971512345278045
0.522764181578847,1.2357329535285873,-0.1026352614785927,-1.696000712049594
-0.4613617124597792,1.4861211774909606,-0.2687165352902838,0.6869261554053875
-1.344218715027412,-0.016208166283278792,-0.8815564356554239,1.3776295952474111
0.044783003491890926,-0.6004473555288163,-0.5792885173181461,-1.557860024081189
-0.0342147215116156,-1.4350747687367271,0.05182032316628,-1.0398324441996714
-0.5544012581149836,-1.6854629926991003,-0.7885509223208769,-0.7980862402549632
1.293526308616852,0.3176427989998855,1.7707615071172826,1.6193757991921194
-1.6482251308436877,-1.6854629926991003,-0.9562930088706849,-0.5218048643181538
-0.5440147051435997,0.48456828164146765,-0.4779789402930145,0.2379689195080722
-0.466994420032722,-0.09967090760406987,-0.8068198624401629,-0.6254103802944573
-0.22482794267684006,1.4026584361701695,-0.5045519441028851,-1.4197193361127844
0.655911801015857,1.9034348840949158,0.9802146437736331,-1.557860024081189
-0.11381167072500967,1.4861211774909606,-0.898164563036593,0.20343374751597101
0.6038192430363007,-0.09967090760406987,0.5102046388865474,-0.4181993483418502
-1.1393239835265347,-0.6004473555288163,-0.8715915592267224,0.9286723593500957
-0.39185170411282527,-0.3500591315664431,-0.8948429375603592,1.7229813151684228
-0.13142886249570315,2.153823108057289,0.49193569876726134,0.13436340353176865
1.1094845796200608,-0.9342983208119806,1.3107163786588985,-1.5923951960732903
-1.2655206021288494,-1.351612027415936,-0.9180943158939959,1.34309442325531
-1.208194819382942,0.9853447295662141,-0.9695795107756201,-1.557860024081189
-0.0342147215116156,0.818419246924632,-0.6972062217244468,1.0668130473185005
-1.7872051992569362,-0.5169846142080252,-0.954632196132568,-1.0398324441996714
1.1066881999739189,-0.6004473555288163,0.6281223432928481,0.790531671381691
-1.7872051992569362,-2.2697021819446377,-0.8034982369639291,-0.8671565842391655
-0.4198554488549027,0.06725457503751228,-0.9147726904177621,1.4812351112237145
-0.0342147215116156,1.4861211774909606,-0.8001766114876953,1.6193757991921194
0.8114304576220015,1.2357329535285873,1.184494610562013,-0.3491290043576479
0.5292358030456323,0.9853447295662141,-0.1640853327889184,-0.6944807242786596
1.0748094720079022,0.4011055403206766,1.805638574617738,-1.6269303680653915
-0.6570683394090477,-0.6839100968496074,-0.8865388738697746,0.16889857552386983
1.212191609194784,-0.6839100968496074,1.6794168065208526,0.16889857552386983
0.5646699279903151,-0.7673728381703985,0.00033512828465576616,0.27250409150017335
1.2042818496242687,1.1522702122077961,2.2440931374806024,0.20343374751597101
0.7210274984903022,0.23418005767909442,0.8091509317475913,-0.6599455522865585
-0.970742239144842,-1.6020002513783091,-0.9579538216088017,-0.6254103802944573
-0.0342147215116156,-1.1012238034535626,-0.9297200050608143,0.27250409150017335
0.14844879180243425,0.06725457503751228,-0.1458163926696324,0.47971512345278045
0.9403435593091396,-1.1012238034535626,1.3821313263979256,-1.2815786481443796
0.5758554465748824,-0.5169846142080252,0.01030000471335723,-1.0743676161917726
0.3829052509910966,1.4026584361701695,0.462041069481157,-0.7980862402549632
0.616882330811849,1.4861211774909606,0.00033512828465576616,-1.4197193361127844
0.7361678968601273,1.7365094014533338,0.7809171151996038,-0.6944807242786596
-1.0593075773662195,-0.18313364892486095,-0.9496497579182173,0.8941371873579945
-0.7895368380748519,0.15071731635830335,-0.9878484508949061,-1.696000712049594
1.43638136025404,-0.8508355794911895,1.1097580373467522,-1.0398324441996714
0.6734490962252321,0.901881988245423,0.07839332697615058,-1.557860024081189
0.9034712962607268,-0.09967090760406987,1.5880721059244225,1.4121647672395123
0.5893579654376816,1.2357329535285873,1.074880969846297,-1.6614655400574927
-0.0342147215116156,-0.3500591315664431,-0.8250888025594489,-0.8326214122470643
0.5110593353457105,0.818419246924632,0.42716400198070187,-0.6944807242786596
0.33528690044536724,-0.5169846142080252,0.09167982888108586,1.34309442325531
-0.9550026165651294,1.4026584361701695,-0.898164563036593,0.30703926349227456
-0.47905880079179103,-0.6839100968496074,-0.9845268254186723,0.6523909834132863
0.9193307636824167,-0.266596390245652,2.1328186840267693,-0.5218048643181538
0.9422610767807797,-0.6004473555288163,2.662617947486064,-0.31459383236554667
-1.0351388675674222,-0.6004473555288163,-0.9762227617280878,-1.2815786481443796
0.1521240336230778,0.3176427989998855,0.1431650237627101,-1.3851841641206832
-0.8979564717838363,-1.351612027415936,-0.7320832892249018,1.3085592512632087
-1.036017729741924,-0.016208166283278792,-0.9795443872043216,-1.5233248520890879
-1.1456757601513428,-0.3500591315664431,-0.8749131847029562,1.3085592512632087
-0.5440147051435997,0.48456828164146765,-0.4779789402930145,0.2379689195080722
1.1634147585099388,-1.518537510057518,0.2859949192407644,-1.0743676161917726
-0.9107399215947704,0.7349565056038408,-0.9131118776796452,1.5848406272000182
-0.6431663377396569,-0.09967090760406987,-0.7553346675585386,-0.03831245642873724
-0.07390333834649991,0.9853447295662141,-0.38829505243470136,-1.5923951960732903
1.0927861983045282,-0.3500591315664431,1.2625528092535079,0.7214613273974887
0.07750064535175026,0.15071731635830335,-0.6839197198195115,1.0322778753263993
-0.0342147215116156,0.9853447295662141,-0.0046473099296949665,-1.557860024081189
-0.0342147215116156,0.9853447295662141,-0.9762227617280878,-0.14191797240504078
-0.0342147215116156,-0.3500591315664431,0.6297831560309649,1.3085592512632087
-0.3932498939358962,-0.266596390245652,-0.9529713833944511,0.6869261554053875
-1.1429992253471783,-0.09967090760406987,-0.934702443275165,1.204953735286905
-0.8845338494823555,-1.1846865447743538,-0.9313808177989312,-0.6599455522865585
-0.17265548813596546,0.7349565056038408,0.00033512828465576616,0.790531671381691
-0.016977038407184217,-0.266596390245652,-0.9014861885128268,-0.4181993483418502
1.049002882702079,1.4861211774909606,0.6181574668641466,-0.17645314439714196
-0.08341102914338212,-1.1846865447743538,-0.32518416838625874,-0.5908752083023561
-0.17637067823726818,0.7349565056038408,-0.8865388738697746,-1.696000712049594
-0.7064444143037805,0.818419246924632,-0.9147726904177621,-0.21098831638924315
1.3364707103254585,-0.8508355794911895,0.9353726998444766,0.3415744354843757
0.5436171840829331,1.986897625415707,0.853992875676748,0.6523909834132863
1.3964730278755302,0.818419246924632,0.815794182700059,-0.48726969232605255
-1.1043292896691028,-0.8508355794911895,-0.9579538216088017,1.550305455207917
-0.12551651695814614,0.4011055403206766,-0.6955454089863299,-1.1779731321680762
0.006991929988317132,-0.016208166283278792,0.5052222006721967,0.2379689195080722
-0.5465314468251273,-0.7673728381703985,-0.7652995439872401,-1.1089027881838738
1.470896674743562,0.7349565056038408,0.405573436385182,-1.0743676161917726
1.0011048941917355,-0.8508355794911895,0.6032101522210944,-0.1073828004129396
0.6346992639858383,-1.8523884753406823,2.0165617923585857,-0.31459383236554667
0.20173979820176557,0.48456828164146765,0.003656753760889588,-0.763551068262862
1.3502129188722127,-1.8523884753406823,0.2062759078111527,1.5848406272000182
-0.3301316104944093,-0.9342983208119806,-0.09100957231177433,-1.0398324441996714
-0.05804387092480986,0.5680310229622587,-0.8167847388688644,-0.763551068262862
1.5390883898287633,-0.09967090760406987,1.857123769499362,-0.8326214122470643
-0.6267076461080794,-0.7673728381703985,-0.047828441120734644,0.8596020153658934
-0.8582878290892815,0.15071731635830335,-0.8715915592267224,1.2394889072790063
-1.211230888713039,-0.016208166283278792,-0.9513105706563342,-0.4181993483418502
0.1554397409177888,1.3191956948493784,0.09001901614296895,0.5487854674369828
-0.7862211307801408,0.15071731635830335,-0.8732523719648393,-1.2470434761522784
-1.3074263485403177,-1.351612027415936,-0.9562930088706849,0.47971512345278045
-0.8487401900117402,-0.6004473555288163,-0.934702443275165,1.170418563294804
1.986708874614751,-1.1846865447743538,0.8789050667485016,0.6869261554053875
0.7690053835619641,0.3176427989998855,-0.07772307040683904,1.3085592512632087
1.0933454742337565,-1.2681492860951449,2.187625504384627,-0.4181993483418502
0.08429185306380897,1.3191956948493784,-0.8566442445836702,0.06529305954756628
-0.0342147215116156,0.6514937642830498,-0.3351490448149602,-0.9016917562312667
1.0042208600831508,1.0688074708870052,0.09167982888108586,0.790531671381691
0.4298444807656201,1.4026584361701695,-0.23716109326606247,-1.350648992128582
0.3632506969067855,0.901881988245423,0.04351625947569545,-0.24552348838134433
0.8473040136539353,-0.016208166283278792,0.19797184412056815,-1.350648992128582
-0.0342147215116156,0.48456828164146765,0.19797184412056815,1.6193757991921194
-0.4269262945315756,0.4011055403206766,-0.542750637079574,0.06529305954756628
0.4291653599944142,0.15071731635830335,1.4552070868750697,-0.970762100215469
-1.7053911204669583,-0.6004473555288163,-0.9579538216088017,-0.6254103802944573
-0.7380834525858423,0.818419246924632,-0.8300712407737997,0.4106447794685781
-0.6542719597629059,-0.3500591315664431,-0.9247375668464636,-0.4181993483418502
-0.6118868339835277,0.3176427989998855,-0.9430065069657496,0.8596020153658934
1.622740089529063,-1.9358512166614734,2.4433906660546314,-0.1073828004129396
0.5139755598338298,-0.6004473555288163,0.7427184222229148,-1.557860024081189
1.353169091640991,0.5680310229622587,1.2941082512777293,0.8250668433737922
0.6437275754148104,-0.43352187288723415,0.4404505038856371,-0.07284762842083842
-0.4136634653527315,-1.6020002513783091,-0.487943816721716,-1.2470434761522784
0.3024494137435304,-0.6004473555288163,0.4504153803143386,-0.4527345203339514
-1.1297763444489934,-0.5169846142080252,-0.8931821248222422,-0.07284762842083842
-0.546930929631719,-1.0177610621327717,-0.9695795107756201,-0.0037772844366360664
-0.661143064036283,-0.3500591315664431,-0.655685903271524,1.550305455207917
-0.10518284210262918,0.23418005767909442,-0.7951941732733445,0.5487854674369828
0.28427294604360853,1.3191956948493784,-0.24380434421853012,0.3415744354843757
0.5396623042976754,-0.016208166283278792,-0.2421435314804132,1.6193757991921194
